fund,date,ticker,weight
equity_equal_weight,2022-02-01,ADBE,0.02
equity_equal_weight,2022-03-01,ADBE,0.02
equity_equal_weight,2022-04-01,ADBE,0.02
equity_equal_weight,2022-05-02,ADBE,0.02
equity_equal_weight,2022-06-01,ADBE,0.02
equity_equal_weight,2022-07-01,ADBE,0.02
equity_equal_weight,2022-08-01,ADBE,0.02
equity_equal_weight,2022-09-01,ADBE,0.02
equity_equal_weight,2022-10-03,ADBE,0.02
equity_equal_weight,2022-11-01,ADBE,0.02
equity_equal_weight,2022-12-01,ADBE,0.02
equity_equal_weight,2023-01-03,ADBE,0.02
equity_equal_weight,2023-02-01,ADBE,0.02
equity_equal_weight,2023-03-01,ADBE,0.02
equity_equal_weight,2023-04-03,ADBE,0.02
equity_equal_weight,2023-05-01,ADBE,0.02
equity_equal_weight,2023-06-01,ADBE,0.02
equity_equal_weight,2023-07-03,ADBE,0.02
equity_equal_weight,2023-08-01,ADBE,0.02
equity_equal_weight,2023-09-01,ADBE,0.02
equity_equal_weight,2023-10-02,ADBE,0.02
equity_equal_weight,2023-11-01,ADBE,0.02
equity_equal_weight,2023-12-01,ADBE,0.02
equity_equal_weight,2022-01-03,AEP,0.02
equity_equal_weight,2022-02-01,AEP,0.02
equity_equal_weight,2022-03-01,AEP,0.02
equity_equal_weight,2022-04-01,AEP,0.02
equity_equal_weight,2022-05-02,AEP,0.02
equity_equal_weight,2022-06-01,AEP,0.02
equity_equal_weight,2022-07-01,AEP,0.02
equity_equal_weight,2022-08-01,AEP,0.02
equity_equal_weight,2022-09-01,AEP,0.02
equity_equal_weight,2022-10-03,AEP,0.02
equity_equal_weight,2022-11-01,AEP,0.02
equity_equal_weight,2022-12-01,AEP,0.02
equity_equal_weight,2023-01-03,AEP,0.02
equity_equal_weight,2023-02-01,AEP,0.02
equity_equal_weight,2023-03-01,AEP,0.02
equity_equal_weight,2023-04-03,AEP,0.02
equity_equal_weight,2023-05-01,AEP,0.02
equity_equal_weight,2023-06-01,AEP,0.02
equity_equal_weight,2023-07-03,AEP,0.02
equity_equal_weight,2023-08-01,AEP,0.02
equity_equal_weight,2023-09-01,AEP,0.02
equity_equal_weight,2023-10-02,AEP,0.02
equity_equal_weight,2023-11-01,AEP,0.02
equity_equal_weight,2023-12-01,AEP,0.02
equity_equal_weight,2022-01-03,AMD,0.02
equity_equal_weight,2022-02-01,AMD,0.02
equity_equal_weight,2022-03-01,AMD,0.02
equity_equal_weight,2022-04-01,AMD,0.02
equity_equal_weight,2022-05-02,AMD,0.02
equity_equal_weight,2022-06-01,AMD,0.02
equity_equal_weight,2022-07-01,AMD,0.02
equity_equal_weight,2022-08-01,AMD,0.02
equity_equal_weight,2022-09-01,AMD,0.02
equity_equal_weight,2022-10-03,AMD,0.02
equity_equal_weight,2022-11-01,AMD,0.02
equity_equal_weight,2022-12-01,AMD,0.02
equity_equal_weight,2023-01-03,AMD,0.02
equity_equal_weight,2023-02-01,AMD,0.02
equity_equal_weight,2023-03-01,AMD,0.02
equity_equal_weight,2023-04-03,AMD,0.02
equity_equal_weight,2023-05-01,AMD,0.02
equity_equal_weight,2023-06-01,AMD,0.02
equity_equal_weight,2023-07-03,AMD,0.02
equity_equal_weight,2023-08-01,AMD,0.02
equity_equal_weight,2023-09-01,AMD,0.02
equity_equal_weight,2023-10-02,AMD,0.02
equity_equal_weight,2023-11-01,AMD,0.02
equity_equal_weight,2023-12-01,AMD,0.02
equity_equal_weight,2022-01-03,AMGN,0.02
equity_equal_weight,2022-02-01,AMGN,0.02
equity_equal_weight,2022-03-01,AMGN,0.02
equity_equal_weight,2022-04-01,AMGN,0.02
equity_equal_weight,2022-05-02,AMGN,0.02
equity_equal_weight,2022-06-01,AMGN,0.02
equity_equal_weight,2022-07-01,AMGN,0.02
equity_equal_weight,2022-08-01,AMGN,0.02
equity_equal_weight,2022-09-01,AMGN,0.02
equity_equal_weight,2022-10-03,AMGN,0.02
equity_equal_weight,2022-11-01,AMGN,0.02
equity_equal_weight,2022-12-01,AMGN,0.02
equity_equal_weight,2023-01-03,AMGN,0.02
equity_equal_weight,2023-02-01,AMGN,0.02
equity_equal_weight,2023-03-01,AMGN,0.02
equity_equal_weight,2023-04-03,AMGN,0.02
equity_equal_weight,2023-05-01,AMGN,0.02
equity_equal_weight,2023-06-01,AMGN,0.02
equity_equal_weight,2023-07-03,AMGN,0.02
equity_equal_weight,2023-08-01,AMGN,0.02
equity_equal_weight,2023-09-01,AMGN,0.02
equity_equal_weight,2023-10-02,AMGN,0.02
equity_equal_weight,2023-11-01,AMGN,0.02
equity_equal_weight,2023-12-01,AMGN,0.02
equity_equal_weight,2022-01-03,AMT,0.02
equity_equal_weight,2022-02-01,AMT,0.02
equity_equal_weight,2022-03-01,AMT,0.02
equity_equal_weight,2022-04-01,AMT,0.02
equity_equal_weight,2022-05-02,AMT,0.02
equity_equal_weight,2022-06-01,AMT,0.02
equity_equal_weight,2022-07-01,AMT,0.02
equity_equal_weight,2022-08-01,AMT,0.02
equity_equal_weight,2022-09-01,AMT,0.02
equity_equal_weight,2022-10-03,AMT,0.02
equity_equal_weight,2022-11-01,AMT,0.02
equity_equal_weight,2022-12-01,AMT,0.02
equity_equal_weight,2023-01-03,AMT,0.02
equity_equal_weight,2023-02-01,AMT,0.02
equity_equal_weight,2023-03-01,AMT,0.02
equity_equal_weight,2023-04-03,AMT,0.02
equity_equal_weight,2023-05-01,AMT,0.02
equity_equal_weight,2023-06-01,AMT,0.02
equity_equal_weight,2023-07-03,AMT,0.02
equity_equal_weight,2023-08-01,AMT,0.02
equity_equal_weight,2023-09-01,AMT,0.02
equity_equal_weight,2023-10-02,AMT,0.02
equity_equal_weight,2023-11-01,AMT,0.02
equity_equal_weight,2023-12-01,AMT,0.02
equity_equal_weight,2022-01-03,BA,0.02
equity_equal_weight,2022-02-01,BA,0.02
equity_equal_weight,2022-03-01,BA,0.02
equity_equal_weight,2022-04-01,BA,0.02
equity_equal_weight,2022-05-02,BA,0.02
equity_equal_weight,2022-06-01,BA,0.02
equity_equal_weight,2022-07-01,BA,0.02
equity_equal_weight,2022-08-01,BA,0.02
equity_equal_weight,2022-09-01,BA,0.02
equity_equal_weight,2022-10-03,BA,0.02
equity_equal_weight,2022-11-01,BA,0.02
equity_equal_weight,2022-12-01,BA,0.02
equity_equal_weight,2023-01-03,BA,0.02
equity_equal_weight,2023-02-01,BA,0.02
equity_equal_weight,2023-03-01,BA,0.02
equity_equal_weight,2023-04-03,BA,0.02
equity_equal_weight,2023-05-01,BA,0.02
equity_equal_weight,2023-06-01,BA,0.02
equity_equal_weight,2023-07-03,BA,0.02
equity_equal_weight,2023-08-01,BA,0.02
equity_equal_weight,2023-09-01,BA,0.02
equity_equal_weight,2023-10-02,BA,0.02
equity_equal_weight,2023-11-01,BA,0.02
equity_equal_weight,2023-12-01,BA,0.02
equity_equal_weight,2022-01-03,CAT,0.02
equity_equal_weight,2022-02-01,CAT,0.02
equity_equal_weight,2022-03-01,CAT,0.02
equity_equal_weight,2022-04-01,CAT,0.02
equity_equal_weight,2022-05-02,CAT,0.02
equity_equal_weight,2022-06-01,CAT,0.02
equity_equal_weight,2022-07-01,CAT,0.02
equity_equal_weight,2022-08-01,CAT,0.02
equity_equal_weight,2022-09-01,CAT,0.02
equity_equal_weight,2022-10-03,CAT,0.02
equity_equal_weight,2022-11-01,CAT,0.02
equity_equal_weight,2022-12-01,CAT,0.02
equity_equal_weight,2023-01-03,CAT,0.02
equity_equal_weight,2023-02-01,CAT,0.02
equity_equal_weight,2023-03-01,CAT,0.02
equity_equal_weight,2023-04-03,CAT,0.02
equity_equal_weight,2023-05-01,CAT,0.02
equity_equal_weight,2023-06-01,CAT,0.02
equity_equal_weight,2023-07-03,CAT,0.02
equity_equal_weight,2023-08-01,CAT,0.02
equity_equal_weight,2023-09-01,CAT,0.02
equity_equal_weight,2023-10-02,CAT,0.02
equity_equal_weight,2023-11-01,CAT,0.02
equity_equal_weight,2023-12-01,CAT,0.02
equity_equal_weight,2022-01-03,CCI,0.02
equity_equal_weight,2022-02-01,CCI,0.02
equity_equal_weight,2022-03-01,CCI,0.02
equity_equal_weight,2022-04-01,CCI,0.02
equity_equal_weight,2022-05-02,CCI,0.02
equity_equal_weight,2022-06-01,CCI,0.02
equity_equal_weight,2022-07-01,CCI,0.02
equity_equal_weight,2022-08-01,CCI,0.02
equity_equal_weight,2022-09-01,CCI,0.02
equity_equal_weight,2022-10-03,CCI,0.02
equity_equal_weight,2022-11-01,CCI,0.02
equity_equal_weight,2022-12-01,CCI,0.02
equity_equal_weight,2023-01-03,CCI,0.02
equity_equal_weight,2023-02-01,CCI,0.02
equity_equal_weight,2023-03-01,CCI,0.02
equity_equal_weight,2023-04-03,CCI,0.02
equity_equal_weight,2023-05-01,CCI,0.02
equity_equal_weight,2023-06-01,CCI,0.02
equity_equal_weight,2023-07-03,CCI,0.02
equity_equal_weight,2023-08-01,CCI,0.02
equity_equal_weight,2023-09-01,CCI,0.02
equity_equal_weight,2023-10-02,CCI,0.02
equity_equal_weight,2023-11-01,CCI,0.02
equity_equal_weight,2023-12-01,CCI,0.02
equity_equal_weight,2022-01-03,CMCSA,0.02
equity_equal_weight,2022-02-01,CMCSA,0.02
equity_equal_weight,2022-03-01,CMCSA,0.02
equity_equal_weight,2022-04-01,CMCSA,0.02
equity_equal_weight,2022-05-02,CMCSA,0.02
equity_equal_weight,2022-06-01,CMCSA,0.02
equity_equal_weight,2022-07-01,CMCSA,0.02
equity_equal_weight,2022-08-01,CMCSA,0.02
equity_equal_weight,2022-09-01,CMCSA,0.02
equity_equal_weight,2022-10-03,CMCSA,0.02
equity_equal_weight,2022-11-01,CMCSA,0.02
equity_equal_weight,2022-12-01,CMCSA,0.02
equity_equal_weight,2023-01-03,CMCSA,0.02
equity_equal_weight,2023-02-01,CMCSA,0.02
equity_equal_weight,2023-03-01,CMCSA,0.02
equity_equal_weight,2023-04-03,CMCSA,0.02
equity_equal_weight,2023-05-01,CMCSA,0.02
equity_equal_weight,2023-06-01,CMCSA,0.02
equity_equal_weight,2023-07-03,CMCSA,0.02
equity_equal_weight,2023-08-01,CMCSA,0.02
equity_equal_weight,2023-09-01,CMCSA,0.02
equity_equal_weight,2023-10-02,CMCSA,0.02
equity_equal_weight,2023-11-01,CMCSA,0.02
equity_equal_weight,2023-12-01,CMCSA,0.02
equity_equal_weight,2022-01-03,COP,0.02
equity_equal_weight,2022-02-01,COP,0.02
equity_equal_weight,2022-03-01,COP,0.02
equity_equal_weight,2022-04-01,COP,0.02
equity_equal_weight,2022-05-02,COP,0.02
equity_equal_weight,2022-06-01,COP,0.02
equity_equal_weight,2022-07-01,COP,0.02
equity_equal_weight,2022-08-01,COP,0.02
equity_equal_weight,2022-09-01,COP,0.02
equity_equal_weight,2022-10-03,COP,0.02
equity_equal_weight,2022-11-01,COP,0.02
equity_equal_weight,2022-12-01,COP,0.02
equity_equal_weight,2023-01-03,COP,0.02
equity_equal_weight,2023-02-01,COP,0.02
equity_equal_weight,2023-03-01,COP,0.02
equity_equal_weight,2023-04-03,COP,0.02
equity_equal_weight,2023-05-01,COP,0.02
equity_equal_weight,2023-06-01,COP,0.02
equity_equal_weight,2023-07-03,COP,0.02
equity_equal_weight,2023-08-01,COP,0.02
equity_equal_weight,2023-09-01,COP,0.02
equity_equal_weight,2023-10-02,COP,0.02
equity_equal_weight,2023-11-01,COP,0.02
equity_equal_weight,2023-12-01,COP,0.02
equity_equal_weight,2022-01-03,CVX,0.02
equity_equal_weight,2022-02-01,CVX,0.02
equity_equal_weight,2022-03-01,CVX,0.02
equity_equal_weight,2022-04-01,CVX,0.02
equity_equal_weight,2022-05-02,CVX,0.02
equity_equal_weight,2022-06-01,CVX,0.02
equity_equal_weight,2022-07-01,CVX,0.02
equity_equal_weight,2022-08-01,CVX,0.02
equity_equal_weight,2022-09-01,CVX,0.02
equity_equal_weight,2022-10-03,CVX,0.02
equity_equal_weight,2022-11-01,CVX,0.02
equity_equal_weight,2022-12-01,CVX,0.02
equity_equal_weight,2023-01-03,CVX,0.02
equity_equal_weight,2023-02-01,CVX,0.02
equity_equal_weight,2023-03-01,CVX,0.02
equity_equal_weight,2023-04-03,CVX,0.02
equity_equal_weight,2023-05-01,CVX,0.02
equity_equal_weight,2023-06-01,CVX,0.02
equity_equal_weight,2023-07-03,CVX,0.02
equity_equal_weight,2023-08-01,CVX,0.02
equity_equal_weight,2023-09-01,CVX,0.02
equity_equal_weight,2023-10-02,CVX,0.02
equity_equal_weight,2023-11-01,CVX,0.02
equity_equal_weight,2023-12-01,CVX,0.02
equity_equal_weight,2022-01-03,D,0.02
equity_equal_weight,2022-02-01,D,0.02
equity_equal_weight,2022-03-01,D,0.02
equity_equal_weight,2022-04-01,D,0.02
equity_equal_weight,2022-05-02,D,0.02
equity_equal_weight,2022-06-01,D,0.02
equity_equal_weight,2022-07-01,D,0.02
equity_equal_weight,2022-08-01,D,0.02
equity_equal_weight,2022-09-01,D,0.02
equity_equal_weight,2022-10-03,D,0.02
equity_equal_weight,2022-11-01,D,0.02
equity_equal_weight,2022-12-01,D,0.02
equity_equal_weight,2023-01-03,D,0.02
equity_equal_weight,2023-02-01,D,0.02
equity_equal_weight,2023-03-01,D,0.02
equity_equal_weight,2023-04-03,D,0.02
equity_equal_weight,2023-05-01,D,0.02
equity_equal_weight,2023-06-01,D,0.02
equity_equal_weight,2023-07-03,D,0.02
equity_equal_weight,2023-08-01,D,0.02
equity_equal_weight,2023-09-01,D,0.02
equity_equal_weight,2023-10-02,D,0.02
equity_equal_weight,2023-11-01,D,0.02
equity_equal_weight,2023-12-01,D,0.02
equity_equal_weight,2022-01-03,DD,0.02
equity_equal_weight,2022-02-01,DD,0.02
equity_equal_weight,2022-03-01,DD,0.02
equity_equal_weight,2022-04-01,DD,0.02
equity_equal_weight,2022-05-02,DD,0.02
equity_equal_weight,2022-06-01,DD,0.02
equity_equal_weight,2022-07-01,DD,0.02
equity_equal_weight,2022-08-01,DD,0.02
equity_equal_weight,2022-09-01,DD,0.02
equity_equal_weight,2022-10-03,DD,0.02
equity_equal_weight,2022-11-01,DD,0.02
equity_equal_weight,2022-12-01,DD,0.02
equity_equal_weight,2023-01-03,DD,0.02
equity_equal_weight,2023-02-01,DD,0.02
equity_equal_weight,2023-03-01,DD,0.02
equity_equal_weight,2023-04-03,DD,0.02
equity_equal_weight,2023-05-01,DD,0.02
equity_equal_weight,2023-06-01,DD,0.02
equity_equal_weight,2023-07-03,DD,0.02
equity_equal_weight,2023-08-01,DD,0.02
equity_equal_weight,2023-09-01,DD,0.02
equity_equal_weight,2023-10-02,DD,0.02
equity_equal_weight,2023-11-01,DD,0.02
equity_equal_weight,2023-12-01,DD,0.02
equity_equal_weight,2022-01-03,DIS,0.02
equity_equal_weight,2022-02-01,DIS,0.02
equity_equal_weight,2022-03-01,DIS,0.02
equity_equal_weight,2022-04-01,DIS,0.02
equity_equal_weight,2022-05-02,DIS,0.02
equity_equal_weight,2022-06-01,DIS,0.02
equity_equal_weight,2022-07-01,DIS,0.02
equity_equal_weight,2022-08-01,DIS,0.02
equity_equal_weight,2022-09-01,DIS,0.02
equity_equal_weight,2022-10-03,DIS,0.02
equity_equal_weight,2022-11-01,DIS,0.02
equity_equal_weight,2022-12-01,DIS,0.02
equity_equal_weight,2023-01-03,DIS,0.02
equity_equal_weight,2023-02-01,DIS,0.02
equity_equal_weight,2023-03-01,DIS,0.02
equity_equal_weight,2023-04-03,DIS,0.02
equity_equal_weight,2023-05-01,DIS,0.02
equity_equal_weight,2023-06-01,DIS,0.02
equity_equal_weight,2023-07-03,DIS,0.02
equity_equal_weight,2023-08-01,DIS,0.02
equity_equal_weight,2023-09-01,DIS,0.02
equity_equal_weight,2023-10-02,DIS,0.02
equity_equal_weight,2023-11-01,DIS,0.02
equity_equal_weight,2023-12-01,DIS,0.02
equity_equal_weight,2022-01-03,DOW,0.02
equity_equal_weight,2022-02-01,DOW,0.02
equity_equal_weight,2022-03-01,DOW,0.02
equity_equal_weight,2022-04-01,DOW,0.02
equity_equal_weight,2022-05-02,DOW,0.02
equity_equal_weight,2022-06-01,DOW,0.02
equity_equal_weight,2022-07-01,DOW,0.02
equity_equal_weight,2022-08-01,DOW,0.02
equity_equal_weight,2022-09-01,DOW,0.02
equity_equal_weight,2022-10-03,DOW,0.02
equity_equal_weight,2022-11-01,DOW,0.02
equity_equal_weight,2022-12-01,DOW,0.02
equity_equal_weight,2023-01-03,DOW,0.02
equity_equal_weight,2023-02-01,DOW,0.02
equity_equal_weight,2023-03-01,DOW,0.02
equity_equal_weight,2023-04-03,DOW,0.02
equity_equal_weight,2023-05-01,DOW,0.02
equity_equal_weight,2023-06-01,DOW,0.02
equity_equal_weight,2023-07-03,DOW,0.02
equity_equal_weight,2023-08-01,DOW,0.02
equity_equal_weight,2023-09-01,DOW,0.02
equity_equal_weight,2023-10-02,DOW,0.02
equity_equal_weight,2023-11-01,DOW,0.02
equity_equal_weight,2023-12-01,DOW,0.02
equity_equal_weight,2022-01-03,DUK,0.02
equity_equal_weight,2022-02-01,DUK,0.02
equity_equal_weight,2022-03-01,DUK,0.02
equity_equal_weight,2022-04-01,DUK,0.02
equity_equal_weight,2022-05-02,DUK,0.02
equity_equal_weight,2022-06-01,DUK,0.02
equity_equal_weight,2022-07-01,DUK,0.02
equity_equal_weight,2022-08-01,DUK,0.02
equity_equal_weight,2022-09-01,DUK,0.02
equity_equal_weight,2022-10-03,DUK,0.02
equity_equal_weight,2022-11-01,DUK,0.02
equity_equal_weight,2022-12-01,DUK,0.02
equity_equal_weight,2023-01-03,DUK,0.02
equity_equal_weight,2023-02-01,DUK,0.02
equity_equal_weight,2023-03-01,DUK,0.02
equity_equal_weight,2023-04-03,DUK,0.02
equity_equal_weight,2023-05-01,DUK,0.02
equity_equal_weight,2023-06-01,DUK,0.02
equity_equal_weight,2023-07-03,DUK,0.02
equity_equal_weight,2023-08-01,DUK,0.02
equity_equal_weight,2023-09-01,DUK,0.02
equity_equal_weight,2023-10-02,DUK,0.02
equity_equal_weight,2023-11-01,DUK,0.02
equity_equal_weight,2023-12-01,DUK,0.02
equity_equal_weight,2022-01-03,EA,0.02
equity_equal_weight,2022-02-01,EA,0.02
equity_equal_weight,2022-03-01,EA,0.02
equity_equal_weight,2022-04-01,EA,0.02
equity_equal_weight,2022-05-02,EA,0.02
equity_equal_weight,2022-06-01,EA,0.02
equity_equal_weight,2022-07-01,EA,0.02
equity_equal_weight,2022-08-01,EA,0.02
equity_equal_weight,2022-09-01,EA,0.02
equity_equal_weight,2022-10-03,EA,0.02
equity_equal_weight,2022-11-01,EA,0.02
equity_equal_weight,2022-12-01,EA,0.02
equity_equal_weight,2023-01-03,EA,0.02
equity_equal_weight,2023-02-01,EA,0.02
equity_equal_weight,2023-03-01,EA,0.02
equity_equal_weight,2023-04-03,EA,0.02
equity_equal_weight,2023-05-01,EA,0.02
equity_equal_weight,2023-06-01,EA,0.02
equity_equal_weight,2023-07-03,EA,0.02
equity_equal_weight,2023-08-01,EA,0.02
equity_equal_weight,2023-09-01,EA,0.02
equity_equal_weight,2023-10-02,EA,0.02
equity_equal_weight,2023-11-01,EA,0.02
equity_equal_weight,2023-12-01,EA,0.02
equity_equal_weight,2022-01-03,GE,0.02
equity_equal_weight,2022-02-01,GE,0.02
equity_equal_weight,2022-03-01,GE,0.02
equity_equal_weight,2022-04-01,GE,0.02
equity_equal_weight,2022-05-02,GE,0.02
equity_equal_weight,2022-06-01,GE,0.02
equity_equal_weight,2022-07-01,GE,0.02
equity_equal_weight,2022-08-01,GE,0.02
equity_equal_weight,2022-09-01,GE,0.02
equity_equal_weight,2022-10-03,GE,0.02
equity_equal_weight,2022-11-01,GE,0.02
equity_equal_weight,2022-12-01,GE,0.02
equity_equal_weight,2023-01-03,GE,0.02
equity_equal_weight,2023-02-01,GE,0.02
equity_equal_weight,2023-03-01,GE,0.02
equity_equal_weight,2023-04-03,GE,0.02
equity_equal_weight,2023-05-01,GE,0.02
equity_equal_weight,2023-06-01,GE,0.02
equity_equal_weight,2023-07-03,GE,0.02
equity_equal_weight,2023-08-01,GE,0.02
equity_equal_weight,2023-09-01,GE,0.02
equity_equal_weight,2023-10-02,GE,0.02
equity_equal_weight,2023-11-01,GE,0.02
equity_equal_weight,2023-12-01,GE,0.02
equity_equal_weight,2022-01-03,GILD,0.02
equity_equal_weight,2022-02-01,GILD,0.02
equity_equal_weight,2022-03-01,GILD,0.02
equity_equal_weight,2022-04-01,GILD,0.02
equity_equal_weight,2022-05-02,GILD,0.02
equity_equal_weight,2022-06-01,GILD,0.02
equity_equal_weight,2022-07-01,GILD,0.02
equity_equal_weight,2022-08-01,GILD,0.02
equity_equal_weight,2022-09-01,GILD,0.02
equity_equal_weight,2022-10-03,GILD,0.02
equity_equal_weight,2022-11-01,GILD,0.02
equity_equal_weight,2022-12-01,GILD,0.02
equity_equal_weight,2023-01-03,GILD,0.02
equity_equal_weight,2023-02-01,GILD,0.02
equity_equal_weight,2023-03-01,GILD,0.02
equity_equal_weight,2023-04-03,GILD,0.02
equity_equal_weight,2023-05-01,GILD,0.02
equity_equal_weight,2023-06-01,GILD,0.02
equity_equal_weight,2023-07-03,GILD,0.02
equity_equal_weight,2023-08-01,GILD,0.02
equity_equal_weight,2023-09-01,GILD,0.02
equity_equal_weight,2023-10-02,GILD,0.02
equity_equal_weight,2023-11-01,GILD,0.02
equity_equal_weight,2023-12-01,GILD,0.02
equity_equal_weight,2022-01-03,GS,0.02
equity_equal_weight,2022-02-01,GS,0.02
equity_equal_weight,2022-03-01,GS,0.02
equity_equal_weight,2022-04-01,GS,0.02
equity_equal_weight,2022-05-02,GS,0.02
equity_equal_weight,2022-06-01,GS,0.02
equity_equal_weight,2022-07-01,GS,0.02
equity_equal_weight,2022-08-01,GS,0.02
equity_equal_weight,2022-09-01,GS,0.02
equity_equal_weight,2022-10-03,GS,0.02
equity_equal_weight,2022-11-01,GS,0.02
equity_equal_weight,2022-12-01,GS,0.02
equity_equal_weight,2023-01-03,GS,0.02
equity_equal_weight,2023-02-01,GS,0.02
equity_equal_weight,2023-03-01,GS,0.02
equity_equal_weight,2023-04-03,GS,0.02
equity_equal_weight,2023-05-01,GS,0.02
equity_equal_weight,2023-06-01,GS,0.02
equity_equal_weight,2023-07-03,GS,0.02
equity_equal_weight,2023-08-01,GS,0.02
equity_equal_weight,2023-09-01,GS,0.02
equity_equal_weight,2023-10-02,GS,0.02
equity_equal_weight,2023-11-01,GS,0.02
equity_equal_weight,2023-12-01,GS,0.02
equity_equal_weight,2022-01-03,INTC,0.02
equity_equal_weight,2022-02-01,INTC,0.02
equity_equal_weight,2022-03-01,INTC,0.02
equity_equal_weight,2022-04-01,INTC,0.02
equity_equal_weight,2022-05-02,INTC,0.02
equity_equal_weight,2022-06-01,INTC,0.02
equity_equal_weight,2022-07-01,INTC,0.02
equity_equal_weight,2022-08-01,INTC,0.02
equity_equal_weight,2022-09-01,INTC,0.02
equity_equal_weight,2022-10-03,INTC,0.02
equity_equal_weight,2022-11-01,INTC,0.02
equity_equal_weight,2022-12-01,INTC,0.02
equity_equal_weight,2023-01-03,INTC,0.02
equity_equal_weight,2023-02-01,INTC,0.02
equity_equal_weight,2023-03-01,INTC,0.02
equity_equal_weight,2023-04-03,INTC,0.02
equity_equal_weight,2023-05-01,INTC,0.02
equity_equal_weight,2023-06-01,INTC,0.02
equity_equal_weight,2023-07-03,INTC,0.02
equity_equal_weight,2023-08-01,INTC,0.02
equity_equal_weight,2023-09-01,INTC,0.02
equity_equal_weight,2023-10-02,INTC,0.02
equity_equal_weight,2023-11-01,INTC,0.02
equity_equal_weight,2023-12-01,INTC,0.02
equity_equal_weight,2022-01-03,KO,0.02
equity_equal_weight,2022-02-01,KO,0.02
equity_equal_weight,2022-03-01,KO,0.02
equity_equal_weight,2022-04-01,KO,0.02
equity_equal_weight,2022-05-02,KO,0.02
equity_equal_weight,2022-06-01,KO,0.02
equity_equal_weight,2022-07-01,KO,0.02
equity_equal_weight,2022-08-01,KO,0.02
equity_equal_weight,2022-09-01,KO,0.02
equity_equal_weight,2022-10-03,KO,0.02
equity_equal_weight,2022-11-01,KO,0.02
equity_equal_weight,2022-12-01,KO,0.02
equity_equal_weight,2023-01-03,KO,0.02
equity_equal_weight,2023-02-01,KO,0.02
equity_equal_weight,2023-03-01,KO,0.02
equity_equal_weight,2023-04-03,KO,0.02
equity_equal_weight,2023-05-01,KO,0.02
equity_equal_weight,2023-06-01,KO,0.02
equity_equal_weight,2023-07-03,KO,0.02
equity_equal_weight,2023-08-01,KO,0.02
equity_equal_weight,2023-09-01,KO,0.02
equity_equal_weight,2023-10-02,KO,0.02
equity_equal_weight,2023-11-01,KO,0.02
equity_equal_weight,2023-12-01,KO,0.02
equity_equal_weight,2022-01-03,MMM,0.02
equity_equal_weight,2022-02-01,MMM,0.02
equity_equal_weight,2022-03-01,MMM,0.02
equity_equal_weight,2022-04-01,MMM,0.02
equity_equal_weight,2022-05-02,MMM,0.02
equity_equal_weight,2022-06-01,MMM,0.02
equity_equal_weight,2022-07-01,MMM,0.02
equity_equal_weight,2022-08-01,MMM,0.02
equity_equal_weight,2022-09-01,MMM,0.02
equity_equal_weight,2022-10-03,MMM,0.02
